FC_i,MP_i,likelihood
15,67,7.021642186563907e-08
16,67,1.1688133440173672e-07
17,67,1.9262482423722387e-07
18,67,3.1429681400461764e-07
19,67,5.077247483736319e-07
20,67,8.120398082296411e-07
21,67,1.2858400283619535e-06
22,67,2.0158452912320183e-06
23,67,3.1288741366389907e-06
24,67,4.8081679293800645e-06
25,67,7.315294286549204e-06
26,67,1.1019061801131731e-05
27,67,1.6433046315877654e-05
28,67,2.426342943524444e-05
29,67,3.54688360440998e-05
30,67,5.1333672617072246e-05
31,67,7.35560476476232e-05
32,67,0.00010435063225676692
33,67,0.00014656573012007915
34,67,0.00020381232333075848
35,67,0.0002806009245652884
36,67,0.0003824797183435527
37,67,0.0005161647952801285
38,67,0.0006896504237121141
39,67,0.0009122844929661443
40,67,0.001194791811891299
41,67,0.0015492262354297524
42,67,0.001988832048257674
43,67,0.0025277960947521307
44,67,0.0031808752037067746
45,67,0.003962888805460845
46,67,0.004888074398562248
47,67,0.005969313578150951
48,67,0.007217248289026274
49,67,0.008639320101573313
50,67,0.010238778613838945
51,67,0.01201371729034086
52,67,0.013956204731289142
53,67,0.016051585075672364
54,67,0.018278021673145343
55,67,0.02060635233298642
56,67,0.023000311891245302
57,67,0.025417158683573852
58,67,0.027808716641775977
59,67,0.03012281573619737
60,67,0.032305082584012317
61,67,0.03430100290900695
62,67,0.03605815104462225
63,67,0.03752846158592504
64,67,0.0386704069583714
65,67,0.03945094370090521
66,67,0.03984710032753975
67,67,0.03984710032753975
68,67,0.03945094370090521
69,67,0.038670406958371456
70,67,0.03752846158592498
71,67,0.03605815104462225
72,67,0.03430100290900695
73,67,0.032305082584012317
74,67,0.030122815736197427
75,67,0.02780871664177592
76,67,0.025417158683573852
77,67,0.023000311891245302
78,67,0.020606352332986477
79,67,0.018278021673145343
80,67,0.01605158507567231
81,67,0.013956204731289142
82,67,0.01201371729034086
83,67,0.010238778613839001
84,67,0.008639320101573202
85,67,0.007217248289026385
86,67,0.005969313578150896
87,67,0.004888074398562248
88,67,0.003962888805460845
89,67,0.0031808752037067746
90,67,0.0025277960947521307
91,67,0.001988832048257674
92,67,0.0015492262354297524
93,67,0.0011947918118913544
94,67,0.0009122844929661443
95,67,0.0006896504237120586
96,67,0.0005161647952801285
97,67,0.0003824797183434972
98,67,0.000280600924565344
99,67,0.00020381232333075848
-1,68,2.632648983303491e-12
0,68,5.1935837928377585e-12
1,68,1.0143861558480165e-11
2,68,1.9615576329502852e-11
3,68,3.755428529760249e-11
4,68,7.118328890577459e-11
5,68,1.3358473006147148e-10
6,68,2.4819708938451206e-10
7,68,4.5655903833976836e-10
8,68,8.314915709229176e-10
9,68,1.4992682932754962e-09
10,68,2.6764645658982057e-09
11,68,4.730469323544713e-09
12,68,8.277660112632083e-09
13,68,1.4340740100037958e-08
14,68,2.4597793954992028e-08
15,68,4.177162565385013e-08
16,68,7.023073575487764e-08
17,68,1.16905161113925e-07
18,68,1.9266409155283855e-07
19,68,3.1436088462605015e-07
20,68,5.078282500277863e-07
21,68,8.122053456860292e-07
22,68,1.2861021518261726e-06
23,68,2.0162562290931927e-06
24,68,3.1295119697361965e-06
25,68,4.809148093013485e-06
26,68,7.316785537589674e-06
27,68,1.102130807950855e-05
28,68,1.64363962559425e-05
29,68,2.426837562920101e-05
30,68,3.547606650354315e-05
31,68,5.134413718482615e-05
32,68,7.35710423324972e-05
33,68,0.00010437190453684631
34,68,0.0001465956081111725
35,68,0.00020385387126134366
36,68,0.0002806581261493018
37,68,0.00038255768831380906
38,68,0.0005162700174704963
39,68,0.0006897910116189892
40,68,0.0009124704656893254
41,68,0.0011950353748243587
42,68,0.0015495420511912256
43,68,0.001989237479364764
44,68,0.0025283113957651504
45,68,0.003181523637422675
46,68,0.003963696655674784
47,68,0.00488907085143854
48,68,0.005970530445816915
49,68,0.007218719553010846
50,68,0.00864108126039834
51,68,0.010240865828469408
52,68,0.012016166333087105
53,68,0.01395904975761499
54,68,0.016054857253387664
55,68,0.01828174771857429
56,68,0.020610553017627823
57,68,0.023005000593804
58,68,0.025422340069701045
59,68,0.027814385556245
60,68,0.030128956388719184
61,68,0.03231166810007344
62,68,0.034307995301147795
63,68,0.03606550163820829
64,68,0.037536111908003
65,68,0.03867829007043131
66,68,0.03945898592839969
67,68,0.039855223313095156
68,68,0.039855223313095156
69,68,0.03945898592839969
70,68,0.038678290070431366
71,68,0.03753611190800295
72,68,0.03606550163820829
73,68,0.034307995301147795
74,68,0.03231166810007344
75,68,0.03012895638871924
76,68,0.027814385556244943
77,68,0.025422340069701045
78,68,0.023005000593804
79,68,0.02061055301762788
80,68,0.01828174771857429
81,68,0.01605485725338761
82,68,0.01395904975761499
83,68,0.012016166333087105
84,68,0.010240865828469463
85,68,0.008641081260398229
86,68,0.007218719553010957
87,68,0.005970530445816859
88,68,0.00488907085143854
89,68,0.003963696655674784
90,68,0.003181523637422675
91,68,0.0025283113957651504
92,68,0.001989237479364764
93,68,0.0015495420511912256
94,68,0.0011950353748244142
95,68,0.0009124704656893254
96,68,0.0006897910116189337
97,68,0.0005162700174704963
98,68,0.0003825576883137535
99,68,0.0002806581261493574
-1,69,1.321611527597889e-12
0,69,2.6333880650597755e-12
1,69,5.195041823534356e-12
2,69,1.0146709314889659e-11
3,69,1.962108314590568e-11
4,69,3.756482817183669e-11
5,69,7.120327268276736e-11
6,69,1.3362223222660357e-10
7,69,2.482667674699273e-10
8,69,4.566872113161294e-10
9,69,8.317250013021558e-10
10,69,1.4996891932322938e-09
11,69,2.677215948306017e-09
12,69,4.731797340913481e-09
13,69,8.279983957403175e-09
14,69,1.4344766075185718e-08
15,69,2.4604699463805497e-08
16,69,4.1783352491209346e-08
17,69,7.025045211503657e-08
18,69,1.1693798070831179e-07
19,69,1.927181794757105e-07
20,69,3.1444913733128735e-07
21,69,5.079708161645185e-07
22,69,8.124333617098744e-07
23,69,1.2864632081778403e-06
24,69,2.016822266648662e-06
25,69,3.1303905392749293e-06
26,69,4.810498198417342e-06
27,69,7.318839629395978e-06
28,69,1.1024402167548246e-05
29,69,1.6441010559136306e-05
30,69,2.4275188658129653e-05
31,69,3.5486025945042486e-05
32,69,5.135855137955023e-05
33,69,7.359169644002298e-05
34,69,0.00010440120558343516
35,69,0.00014663676291008172
36,69,0.00020391110056846085
37,69,0.0002807369172460662
38,69,0.0003826650863793895
39,69,0.0005164149535229853
40,69,0.0006899846614202236
41,69,0.0009127266298337353
42,69,0.0011953708653699077
43,69,0.0015499770648477725
44,69,0.0019897959317597626
45,69,0.0025290211861088946
46,69,0.0031824168085565862
47,69,0.003964809411649558
48,69,0.00489044339411111
49,69,0.005972206594120707
50,69,0.007220746114075082
51,69,0.008643507130901637
52,69,0.010243740817558489
53,69,0.012019539714564693
54,69,0.01396296857819318
55,69,0.016059364444498587
56,69,0.018286880080046516
57,69,0.020616339160717492
58,69,0.023011458946721547
59,69,0.0254294770590478
60,69,0.027822194081064396
61,69,0.030137414699015777
62,69,0.03232073917812423
63,69,0.03431762682194019
64,69,0.03607562655590947
65,69,0.037546649680295856
66,69,0.038689148494298914
67,69,0.03947006352241474
68,69,0.03986641214557156
69,69,0.03986641214557156
70,69,0.03947006352241474
71,69,0.03868914849429897
72,69,0.0375466496802958
73,69,0.03607562655590947
74,69,0.03431762682194019
75,69,0.03232073917812423
76,69,0.030137414699015833
77,69,0.02782219408106434
78,69,0.0254294770590478
79,69,0.023011458946721547
80,69,0.020616339160717548
81,69,0.018286880080046516
82,69,0.01605936444449853
83,69,0.01396296857819318
84,69,0.012019539714564693
85,69,0.010243740817558546
86,69,0.008643507130901526
87,69,0.007220746114075193
88,69,0.005972206594120652
89,69,0.00489044339411111
90,69,0.003964809411649558
91,69,0.0031824168085565862
92,69,0.0025290211861088946
93,69,0.0019897959317597626
94,69,0.0015499770648477725
95,69,0.0011953708653699633
96,69,0.0009127266298337353
97,69,0.000689984661420168
98,69,0.0005164149535229853
99,69,0.00038266508637933394
-1,70,6.569175569685099e-13
0,70,1.3221174557874434e-12
1,70,2.6343961564908265e-12
2,70,5.197030545673619e-12
3,70,1.0150593592656929e-11
4,70,1.962859432363515e-11
5,70,3.757920842284921e-11
6,70,7.123053011968169e-11
7,70,1.3367338436368994e-10
8,70,2.483618068620404e-10
9,70,4.5686203646647726e-10
10,70,8.320433952593277e-10
11,70,1.5002632916133857e-09
12,70,2.678240817558054e-09
13,70,4.733608727703045e-09
14,70,8.283153631097473e-09
15,70,1.4350257417670593e-08
16,70,2.4614118427543562e-08
17,70,4.179934764215798e-08
18,70,7.027734480120929e-08
19,70,1.1698274592080765e-07
20,70,1.927919542254008e-07
21,70,3.1456951210060106e-07
22,70,5.081652732723766e-07
23,70,8.127443706041223e-07
24,70,1.2869556811839016e-06
25,70,2.017594329555735e-06
26,70,3.1315888890055888e-06
27,70,4.812339712806069e-06
28,70,7.321641365916898e-06
29,70,1.1028622436298235e-05
30,70,1.64473043682723e-05
31,70,2.4284481481317432e-05
32,70,3.549961040650181e-05
33,70,5.137821202746e-05
34,70,7.361986819319602e-05
35,70,0.00010444117157330824
36,70,0.00014669289716014842
37,70,0.0002039891600978962
38,70,0.00028084438658733434
39,70,0.0003828115750035538
40,70,0.0005166126431443596
41,70,0.0006902487955347369
42,70,0.0009130760321518501
43,70,0.001195828467172808
44,70,0.001550570414008168
45,70,0.001990557648673028
46,70,0.0025299893246907047
47,70,0.0031836350745452968
48,70,0.003966327186582416
49,70,0.004892315512446062
50,70,0.0059744928239293255
51,70,0.007223510299262968
52,70,0.008646815965474295
53,70,0.010247662240108058
54,70,0.012024140933485746
55,70,0.01396831376417715
56,70,0.01606551215508459
57,70,0.018293880509399844
58,70,0.02062423133396887
59,70,0.02302026799954895
60,70,0.025439211757195584
61,70,0.027832844738982346
62,70,0.030148951650183442
63,70,0.03233311193117305
64,70,0.03433076400669174
65,70,0.03608943672330688
66,70,0.03756102297237141
67,70,0.038703959148144146
68,70,0.03948517311957132
69,70,0.03988167346956855
70,70,0.03988167346956855
71,70,0.03948517311957132
72,70,0.0387039591481442
73,70,0.037561022972371357
74,70,0.03608943672330688
75,70,0.03433076400669174
76,70,0.03233311193117305
77,70,0.030148951650183498
78,70,0.02783284473898229
79,70,0.025439211757195584
80,70,0.02302026799954895
81,70,0.020624231333968925
82,70,0.018293880509399844
83,70,0.016065512155084536
84,70,0.01396831376417715
85,70,0.012024140933485746
86,70,0.010247662240108113
87,70,0.008646815965474182
88,70,0.007223510299263079
89,70,0.00597449282392927
90,70,0.004892315512446062
91,70,0.003966327186582416
92,70,0.0031836350745452968
93,70,0.0025299893246907047
94,70,0.001990557648673028
95,70,0.001550570414008168
96,70,0.0011958284671728635
97,70,0.0009130760321518501
98,70,0.0006902487955346813
99,70,0.0005166126431443596
-1,71,3.2334513491196356e-13
0,71,6.572571042981743e-13
1,71,1.3228008314208898e-12
2,71,2.635757822305244e-12
3,71,5.1997167851038926e-12
4,71,1.0155840228117245e-11
5,71,1.9638739944979803e-11
6,71,3.759863235167487e-11
7,71,7.126734773254065e-11
8,71,1.3374247741840648e-10
9,71,2.484901800306611e-10
10,71,4.570981791648443e-10
11,71,8.324734615743901e-10
12,71,1.5010387472075574e-09
13,71,2.6796251457863886e-09
14,71,4.7360554338172565e-09
15,71,8.287435024807848e-09
16,71,1.4357674773980345e-08
17,71,2.4626840964938793e-08
18,71,4.182095287514811e-08
19,71,7.031366973195597e-08
20,71,1.1704321192384389e-07
21,71,1.9289160446696246e-07
22,71,3.147321066860168e-07
23,71,5.084279335708227e-07
24,71,8.131644616457013e-07
25,71,1.2876208824109157e-06
26,71,2.018637183045765e-06
27,71,3.133207543635213e-06
28,71,4.8148271133658315e-06
29,71,7.325425773485528e-06
30,71,1.103432290701697e-05
31,71,1.645580564551658e-05
32,71,2.4297033636076876e-05
33,71,3.551795943339231e-05
34,71,5.1404768380706756e-05
35,71,7.365792080632849e-05
36,71,0.00010449515509154207
37,71,0.00014676871973633485
38,71,0.00020409459794752736
39,71,0.0002809895493410245
40,71,0.00038300944252388154
41,71,0.0005168796697165523
42,71,0.0006906055711039719
43,71,0.0009135479825894794
44,71,0.0011964465665955711
45,71,0.0015513718723311313
46,71,0.001991586527452382
47,71,0.002531297024736419
48,71,0.003185280630790096
49,71,0.0039683773004673215
50,71,0.004894844250870702
51,71,0.00597758091780495
52,71,0.007227243984878309
53,71,0.008651285328851831
54,71,0.010252959048378777
55,71,0.012030355967476182
56,71,0.013975533701577557
57,71,0.016073816091695944
58,71,0.01830333624430946
59,71,0.02063489157984226
60,71,0.0230321667080619
61,71,0.025452360768558266
62,71,0.0278472309705693
63,71,0.030164535030344938
64,71,0.03234982425937849
65,71,0.03434850888064153
66,71,0.036108090619429004
67,71,0.03758043750150744
68,71,0.03872396443775285
69,71,0.03950558220279929
70,71,0.039902287495766346
71,71,0.039902287495766346
72,71,0.03950558220279929
73,71,0.0387239644377529
74,71,0.037580437501507385
75,71,0.036108090619429004
76,71,0.03434850888064153
77,71,0.03234982425937849
78,71,0.030164535030344993
79,71,0.027847230970569244
80,71,0.025452360768558266
81,71,0.0230321667080619
82,71,0.020634891579842315
83,71,0.01830333624430946
84,71,0.016073816091695888
85,71,0.013975533701577557
86,71,0.012030355967476182
87,71,0.010252959048378833
88,71,0.00865128532885172
89,71,0.0072272439848784205
90,71,0.005977580917804893
91,71,0.004894844250870702
92,71,0.0039683773004673215
93,71,0.003185280630790096
94,71,0.002531297024736419
95,71,0.001991586527452382
96,71,0.0015513718723311313
97,71,0.0011964465665956266
98,71,0.0009135479825894794
99,71,0.0006906055711039163
-1,72,1.575546417796244e-13
0,72,3.2356859318500045e-13
1,72,6.577113234021905e-13
2,72,1.3237149963717294e-12
3,72,2.6375793492976822e-12
4,72,5.203310220129277e-12
5,72,1.0162858754990185e-11
6,72,1.9652311941088295e-11
7,72,3.762461612117288e-11
8,72,7.131659937336886e-11
9,72,1.3383490454907518e-10
10,72,2.4866190732914483e-10
11,72,4.574140718711078e-10
12,72,8.33048769695612e-10
13,72,1.5020760893228292e-09
14,72,2.6814769887331726e-09
15,72,4.739328440440771e-09
16,72,8.293162328912957e-09
17,72,1.4367597116590178e-08
18,72,2.4643860152049426e-08
19,72,4.1849854617890525e-08
20,72,7.036226230228633e-08
21,72,1.171240984787454e-07
22,72,1.930249085441345e-07
23,72,3.1494961264307553e-07
24,72,5.087792993893632e-07
25,72,8.137264256484806e-07
26,72,1.288510735102802e-06
27,72,2.020032228556298e-06
28,72,3.135372849592136e-06
29,72,4.818154557745092e-06
30,72,7.330488249508396e-06
31,72,1.104194853819155e-05
32,72,1.6467177970360678e-05
33,72,2.4313824899003148e-05
34,72,3.5542505285547906e-05
35,72,5.144029333385424e-05
36,72,7.370882453117763e-05
37,72,0.00010456736989973406
38,72,0.0001468701490794949
39,72,0.00020423564422121239
40,72,0.000281183736395839
41,72,0.00038327413377586687
42,72,0.0005172368763848827
43,72,0.0006910828367610246
44,72,0.0009141793199206607
45,72,0.0011972734102826585
46,72,0.0015524439988052886
47,72,0.0019929628787191153
48,72,0.0025330463606645596
49,72,0.0031874819235638003
50,72,0.003971119777908841
51,72,0.004898226993720326
52,72,0.005981711921381653
53,72,0.007232238609152204
54,72,0.00865726408365716
55,72,0.01026004469240151
56,72,0.012038669940003535
57,72,0.01398519195305109
58,72,0.016084924430115635
59,72,0.018315985365840486
60,72,0.02064915199924826
61,72,0.02304808384316363
62,72,0.025469950458236454
63,72,0.027866475713939992
64,72,0.030185381222778532
65,72,0.032372180667691285
66,72,0.034372246545591865
67,72,0.03613304430111862
68,72,0.03760640869685678
69,72,0.03875072590494102
70,72,0.039532883832609673
71,72,0.03992986328179589
72,72,0.03992986328179589
73,72,0.039532883832609673
74,72,0.03875072590494107
75,72,0.037606408696856726
76,72,0.03613304430111862
77,72,0.034372246545591865
78,72,0.032372180667691285
79,72,0.030185381222778588
80,72,0.027866475713939937
81,72,0.025469950458236454
82,72,0.02304808384316363
83,72,0.020649151999248317
84,72,0.018315985365840486
85,72,0.01608492443011558
86,72,0.01398519195305109
87,72,0.012038669940003535
88,72,0.010260044692401566
89,72,0.008657264083657048
90,72,0.007232238609152316
91,72,0.0059817119213815976
92,72,0.004898226993720326
93,72,0.003971119777908841
94,72,0.0031874819235638003
95,72,0.0025330463606645596
96,72,0.0019929628787191153
97,72,0.0015524439988052886
98,72,0.001197273410282714
99,72,0.0009141793199206607
-1,73,7.603633742058846e-14
0,73,1.5769880676753546e-13
1,73,3.238646635628581e-13
2,73,6.583131396604501e-13
3,73,1.3249262165191916e-12
4,73,2.6399927760981307e-12
5,73,5.20807133123657e-12
6,73,1.0172157931409273e-11
7,73,1.967029411718549e-11
8,73,3.765904323970776e-11
9,73,7.138185518919497e-11
10,73,1.3395736560244982e-10
11,73,2.4888943690529145e-10
12,73,4.578326129778426e-10
13,73,8.3381102248903e-10
14,73,1.5034505126899405e-09
15,73,2.6839305825676546e-09
16,73,4.743665000884851e-09
17,73,8.300750703545325e-09
18,73,1.4380743695080207e-08
19,73,2.4666409673667913e-08
20,73,4.188814789644405e-08
21,73,7.042664488460589e-08
22,73,1.1723126888039501e-07
23,73,1.9320152938686234e-07
24,73,3.1523779651748526e-07
25,73,5.09244840491278e-07
26,73,8.144709981916406e-07
27,73,1.2896897427946808e-06
28,73,2.021880589978852e-06
29,73,3.1382417653146597e-06
30,73,4.822563245332619e-06
31,73,7.337195762139797e-06
32,73,1.1052052095659248e-05
33,73,1.6482245698522867e-05
34,73,2.4336072433147776e-05
35,73,3.55750272397534e-05
36,73,5.1487362015442116e-05
37,73,7.377626927084033e-05
38,73,0.00010466305069623242
39,73,0.0001470045375876809
40,73,0.00020442252306430826
41,73,0.0002814410239596989
42,73,0.0003836248356672127
43,73,0.0005177101563034488
44,73,0.0006917151884815569
45,73,0.0009150158084500769
46,73,0.001198368934380013
47,73,0.001553864509605811
48,73,0.001994786471258646
49,73,0.0025353641381279123
50,73,0.003190398519912768
